region,council,ward,schoolName,regNumber,ownership,Agriculture_form3Students,agriculture_form3Books,basicMath_form3Students,bmath_form3Books,biology_form3Students,biology_form3Books,bkeeping_form3Students,bkeeping_form3Books,chemistry_form3Students,chemistry_form3Books,civics_form3Students,civics_form3Books,commerce_form3Students,commerce_form3Books,english_form3Students,english_form3Books,geography_form3Students,geography_form3Books,history_form3Students,history_form3Books,kiswahili_form3Students,kiswahili_form3Books,physics_form3Students,physics_form3Books
Simiyu,Bariadi,Mwaubingi,GASUMA,S.2272,Government,0,0,110,162,110,36,0,0,110,13,110,1,0,0,110,24,110,18,110,20,110,5,110,60
Simiyu,Bariadi,Mwaumatondo,GEGEDI,S.3506,Government,0,0,142,97,142,48,0,0,142,23,142,4,0,0,142,33,142,27,142,65,142,65,142,42
Simiyu,Bariadi,Ngulyati,NGULYATI,S.4772,Non-Government,0,0,71,4,71,4,15,4,55,4,71,4,15,4,71,2,71,4,71,4,71,4,34,4
Simiyu,Bariadi,Ngulyati,NYASOSI,S.2914,Government,0,0,121,56,121,15,0,0,82,12,121,2,0,0,121,72,121,32,121,32,121,43,39,20
Simiyu,Bariadi,Nkindwabiye,NKINDWABIYE,S.3511,Government,0,0,101,40,101,20,0,0,101,7,101,2,0,0,101,44,101,20,101,23,101,8,101,3
Simiyu,Bariadi,Nkololo,NKOLOLO,S.1739,Government,0,0,245,59,245,57,0,0,109,30,245,6,0,0,245,111,245,62,245,61,245,74,46,30
Simiyu,Bariadi,Sakwe,IBULYU,S.3508,Government,0,0,60,65,60,16,0,0,16,17,60,2,0,0,60,6,60,7,60,6,60,4,18,5
Simiyu,Bariadi,Sakwe,SAKWE,S.2919,Government,0,0,47,48,47,42,0,0,19,18,47,9,0,0,47,50,47,35,47,40,47,40,9,37
Simiyu,Bariadi,Sapiwi,SAPIWI,S.1738,Government,0,0,241,40,241,47,0,0,241,14,241,0,0,0,241,45,241,44,241,45,241,21,241,20
Simiyu,Bariadi TC,Bariadi,KIDINDA,S.2913,Government,32,1,206,10,206,3,0,0,206,2,206,5,0,0,206,0,206,3,206,0,206,7,107,2
Simiyu,Bariadi TC,Bunamhala,GIRIKU,S.1740,Government,0,0,91,21,91,10,0,0,91,2,91,2,0,0,91,30,91,1,91,33,91,1,91,2
Simiyu,Bariadi TC,Bunamhala,MAHAHA,S.2268,Government,0,0,206,91,206,15,0,0,206,16,206,12,0,0,206,12,206,52,206,38,206,3,206,18
Simiyu,Bariadi TC,Guduwi,GUDUWI,S.3505,Government,0,0,79,14,79,27,0,0,79,9,79,3,0,0,79,3,79,4,79,8,79,4,30,11
Simiyu,Bariadi TC,Malambo,SIMIYU,S.4840,Government,0,0,255,1,255,1,44,1,130,1,255,1,44,1,255,50,255,138,255,124,255,1,116,1
Simiyu,Bariadi TC,Mhango,MBITI,S.2918,Government,0,0,68,70,68,20,0,0,22,40,68,4,0,0,68,38,68,20,68,30,68,25,22,55
Simiyu,Bariadi TC,Mhango,NTUZU,S.822,Government,0,0,76,5,76,6,0,0,20,4,76,2,0,0,76,2,76,5,76,4,76,3,15,2
Simiyu,Bariadi TC,Nyakabindi,BUPANDAGILA,S.222,Non-Government,0,0,55,50,54,42,0,0,44,34,54,24,0,0,54,42,54,20,54,22,54,31,31,22
Simiyu,Bariadi TC,Nyakabindi,NYAKABINDI,S.2276,Government,0,0,88,106,88,46,0,0,51,56,88,3,0,0,88,19,88,19,88,27,88,4,25,65
Simiyu,Bariadi TC,Nyakabindi,OLD MASWA,S.3384,Government,0,0,86,112,86,87,0,0,46,42,86,1,0,0,86,5,86,2,86,23,86,2,22,12
Simiyu,Bariadi TC,Nyangokolwa,NG'WANG'WALI,S.2916,Government,0,0,55,45,55,3,0,0,55,2,55,0,0,0,55,31,55,28,55,25,55,0,55,1
Simiyu,Bariadi TC,Nyangokolwa,SOMANDA,S.2270,Government,0,0,80,88,80,20,0,0,40,7,80,2,0,0,80,1,80,2,80,1,80,13,40,31
Simiyu,Bariadi TC,Sima,BIASHARA BARIADI,S.2912,Government,0,0,408,157,408,76,53,8,189,9,408,3,53,10,408,110,408,97,408,107,408,6,37,14
Simiyu,Bariadi TC,Sima,KUSEKWA MEMORIAL,S.4394,Non-Government,0,0,132,27,132,27,23,13,89,24,132,54,23,10,132,112,132,50,132,43,132,128,89,40
Simiyu,Bariadi TC,Somanda,BARIADI,S.483,Government,0,0,232,124,232,30,0,0,73,21,232,9,0,0,232,57,232,4,232,76,232,10,63,30
Simiyu,Bariadi TC,Somanda,CHENGE,S.3504,Government,0,0,52,32,52,25,0,0,52,8,52,7,0,0,52,31,52,6,52,8,52,63,16,5
Simiyu,Busega,Badugu,BADUGU,S.1329,Government,0,0,156,97,156,75,0,0,32,38,156,1,0,0,156,4,156,2,156,19,156,2,32,30
Simiyu,Busega,Igalukilo,IGALUKILO,S.2305,Government,0,0,118,25,118,10,118,0,40,10,118,1,0,0,118,6,118,1,118,1,118,6,40,7
Simiyu,Busega,Igalukilo,MWAMAGIGISI,S.4531,Government,0,0,101,86,101,46,0,0,29,5,101,1,0,0,101,1,101,2,101,19,101,2,14,20
Simiyu,Busega,Igalukilo,WEST SERENGETI,S.4488,Non-Government,0,0,19,6,19,5,0,0,19,3,19,7,0,0,19,50,19,6,19,5,19,82,19,4
Simiyu,Busega,Kabita,KABITA,S.1595,Government,0,0,245,85,245,50,0,5,91,20,245,1,0,5,245,60,245,52,245,50,245,20,245,7
Simiyu,Busega,Kalemela,KALEMELA,S.1638,Government,0,0,156,60,156,130,0,0,35,54,156,8,0,0,156,45,156,45,156,47,156,15,35,62
Simiyu,Busega,Kiloleli,MASANZA,S.5063,Government,0,0,190,0,190,0,0,0,56,0,190,0,0,0,190,0,190,0,190,0,190,0,56,0
Simiyu,Busega,Kiloleli,SOGESCA,S.1308,Government,0,0,154,130,154,74,0,0,33,38,154,7,0,0,154,157,154,168,154,83,154,45,33,46
Simiyu,Busega,Lamadi,ANTONY MTAKA,S.5064,Government,0,0,450,1,450,1,0,0,300,0,450,0,0,0,450,1,450,0,450,24,450,0,300,0
Simiyu,Busega,Lamadi,LAMADI,S.2104,Government,0,0,80,178,80,145,0,0,50,80,80,28,0,0,80,160,80,168,80,158,80,40,50,80
Simiyu,Busega,Lamadi,WINAM CAREER,S.3816,Non-Government,0,0,24,12,24,8,0,0,15,7,24,12,0,0,24,15,24,13,24,10,24,16,11,4
Simiyu,Busega,Lutubiga,MWASAMBA,S.4529,Government,0,0,106,42,106,22,0,0,40,9,106,1,0,0,106,5,106,5,106,67,106,3,43,15
Simiyu,Busega,Malili,MALILI,S.1309,Government,0,0,95,104,95,70,0,0,40,68,95,10,0,0,95,46,95,10,53,31,95,18,40,85
Simiyu,Busega,Mkula,KIJELESHI,S.4530,Government,0,0,70,10,70,6,0,0,70,2,70,0,0,0,70,4,70,16,70,16,70,1,70,2
Simiyu,Busega,Mkula,MKULA,S.1047,Government,0,0,134,40,134,20,0,0,56,20,134,1,0,0,134,17,134,8,134,35,134,17,56,27
Simiyu,Busega,Mkula,NYANGWE,S.2591,Government,0,0,83,50,83,11,0,0,83,50,83,2,0,0,83,68,83,45,83,45,83,12,83,60
Simiyu,Busega,Mwamanyili,KISHAMAPANDA,S.1636,Government,0,0,141,70,141,70,0,0,25,38,141,3,0,0,141,7,141,1,141,44,141,2,12,52
Simiyu,Busega,Ngasamo,NGASAMO,S.1637,Government,0,0,168,59,168,56,0,0,63,39,168,16,0,0,168,10,168,100,168,40,168,10,63,30
Simiyu,Busega,Nyaluhande,NYALUHANDE,S.2102,Government,0,0,136,61,136,4,0,0,45,16,136,2,0,0,136,12,136,2,136,8,136,10,45,40
Simiyu,Busega,Nyashimo,BULIMA,S.354,Non-Government,0,0,32,2,32,2,0,0,32,2,32,2,0,0,32,2,32,2,32,2,32,2,32,2
Simiyu,Busega,Nyashimo,DR.CHEGENI,S.5065,Government,0,0,91,1,91,2,0,0,19,1,91,1,0,0,91,15,91,15,91,1,91,17,19,1
Simiyu,Busega,Nyashimo,NASSA,S.786,Government,0,0,137,184,137,184,0,0,50,82,137,32,0,0,137,72,137,20,137,8,137,26,50,82
Simiyu,Busega,Nyashimo,SIMBA WA YUDA,S.3870,Non-Government,0,0,79,70,70,75,0,0,79,76,79,70,0,0,79,77,79,75,79,77,79,76,79,76
Simiyu,Busega,Shigala,SHIGALA,S.2592,Government,0,0,101,45,101,34,0,0,32,15,101,1,0,0,101,8,101,1,101,30,101,6,22,19
Simiyu,Itilima,Budalabujiga,BUDALABUJIGA,S.2923,Government,0,0,65,10,65,5,0,0,28,5,65,2,0,0,65,36,65,20,65,33,65,3,24,5
Simiyu,Itilima,Bumera,BUMERA,S.2275,Government,0,0,35,10,35,15,0,0,10,13,35,4,0,0,35,73,35,7,35,7,35,23,10,30
Simiyu,Itilima,Bumera,HABIYA,S.2925,Government,41,1,55,38,55,10,0,0,46,6,55,1,0,0,55,1,55,1,55,2,55,1,19,6
Simiyu,Itilima,Chinamili,CHINAMILI,S.2922,Government,19,1,44,102,44,46,0,0,26,47,44,1,0,0,44,24,44,2,44,20,44,1,11,65
Simiyu,Itilima,Chinamili,KANADI,S.740,Government,18,2,102,12,102,17,0,0,42,18,102,0,0,0,102,4,102,0,102,0,102,0,22,10
Simiyu,Itilima,Ikindilo,IKINDILO,S.2935,Government,0,0,88,23,88,20,0,2,32,10,88,2,0,27,88,25,88,27,88,12,88,17,27,18
Simiyu,Itilima,Kinang'weli,KINANG'WELI,S.2927,Government,0,0,36,15,36,4,0,0,36,4,36,1,0,0,36,46,36,20,36,18,36,4,36,1
Simiyu,Itilima,Kinang'weli,MWAKILANGI,S.3497,Government,0,0,22,6,22,3,0,0,12,4,22,1,0,0,22,8,22,10,22,6,22,1,8,4
Simiyu,Itilima,Lagangabilili,LAGANGABILILI,S.2924,Government,0,0,79,48,79,21,0,0,46,3,79,2,0,0,79,8,79,2,79,4,79,2,17,13
Simiyu,Itilima,Luguru,IKUNGULIPU,S.3416,Government,0,0,87,13,87,1,0,0,20,1,87,1,0,0,87,1,87,1,87,1,87,2,17,2
Simiyu,Itilima,Luguru,INALO,S.2926,Government,0,0,73,33,73,18,0,0,26,3,73,0,0,0,73,93,73,16,73,8,73,20,15,16
Simiyu,Itilima,Luguru,ITILIMA,S.789,Government,0,15,125,92,125,27,0,0,51,55,125,11,0,0,125,244,125,58,125,32,125,115,46,60
Simiyu,Itilima,Mbita,SUNZULA,S.3498,Government,0,0,57,5,57,4,0,0,57,6,57,2,0,0,57,0,57,10,57,0,57,0,57,4
Simiyu,Itilima,Mhunze,MADILANA,S.3499,Government,0,0,87,61,87,53,0,0,87,61,87,13,0,0,87,51,87,42,87,51,87,23,32,61
Simiyu,Itilima,Migato,MHUNZE,S.2273,Government,0,0,60,80,60,35,0,0,21,83,60,6,0,0,60,26,60,20,60,22,60,6,17,83
Simiyu,Itilima,Migato,SHISHANI,S.3500,Government,0,0,36,4,36,1,0,0,10,1,36,1,0,0,36,3,36,5,36,3,36,6,10,6
Simiyu,Itilima,Mwalushu,MWALUSHU,S.2929,Government,0,0,74,4,74,3,0,0,25,1,74,1,0,0,74,26,74,16,74,27,74,4,25,3
Simiyu,Itilima,Mwamapalala,IDOSELO,S.3417,Government,0,0,107,90,107,15,0,0,22,50,107,3,0,0,107,15,107,15,107,13,107,58,15,50
Simiyu,Itilima,Mwamapalala,MWAMAPALALA,S.448,Non-Government,0,0,80,19,80,4,0,0,60,1,80,5,0,0,80,19,80,3,80,3,80,14,51,5
Simiyu,Itilima,Mwamtani,MWAMTANI,S.3502,Government,0,0,57,24,57,19,0,0,35,2,57,2,0,0,57,8,57,15,57,10,57,8,35,1
Simiyu,Itilima,Mwaswale,LUNG'WA,S.2921,Government,0,0,31,1,31,1,0,0,31,1,31,1,0,0,31,5,31,1,31,1,31,7,31,1
Simiyu,Itilima,Mwaswale,MWASWALE,S.2274,Government,0,0,53,10,53,25,0,0,24,18,53,1,0,0,53,20,53,14,53,1,53,5,15,8
Simiyu,Itilima,Ndolelezi,NDOLELEJI,S.3501,Government,0,0,83,8,83,6,0,0,45,1,83,1,0,0,83,17,83,5,83,11,83,1,30,1
Simiyu,Itilima,Nkoma,NKOMA,S.1742,Government,0,0,109,0,109,0,0,0,30,0,109,0,0,0,109,0,109,0,109,0,109,0,12,0
Simiyu,Itilima,Nyamalapa,BUNAMHALA MBUGANI,S.2928,Government,0,0,103,30,103,30,0,0,60,72,103,10,0,0,103,50,103,33,103,35,103,40,64,35
Simiyu,Itilima,Sagata,LAINI,S.1741,Government,23,3,41,30,41,20,0,0,29,12,41,3,0,0,41,65,41,20,41,15,41,32,17,7
Simiyu,Itilima,Sagata,SAGATA,S.3503,Government,0,0,58,12,58,2,0,0,58,3,58,3,0,0,58,7,58,3,58,3,58,7,58,2
Simiyu,Itilima,Sawida,MAHEMBE,S.2269,Government,0,0,54,4,54,3,0,0,54,3,54,1,0,0,54,3,54,3,54,3,54,2,5,3
Simiyu,Itilima,Zagayu,BUKINGWAMINZI,S.3418,Government,0,0,46,3,46,2,0,0,27,1,46,1,0,0,46,18,46,16,46,14,46,4,12,1
Simiyu,Itilima,Zagayu,KABALE - BARIADI,S.1737,Government,0,0,71,20,71,20,0,0,38,5,71,1,0,0,71,10,71,2,71,4,71,8,38,5
Simiyu,Maswa,Badi,BADI,S.2797,Government,0,0,106,30,106,20,0,0,106,16,106,2,0,0,106,24,106,2,106,24,106,2,106,3
Simiyu,Maswa,Binza,MWAKALEKA,S.2744,Government,0,0,88,36,88,52,0,1,40,13,88,2,0,1,88,45,88,3,88,1,88,1,40,15
Simiyu,Maswa,Buchambi,KINAMWIGULU,S.2225,Government,0,0,76,40,76,14,0,0,27,30,76,4,0,0,76,51,76,45,76,49,76,10,15,22
Simiyu,Maswa,Budekwa,BUDEKWA,S.2223,Government,0,0,96,55,96,10,0,0,21,3,96,3,0,0,96,8,96,2,96,16,96,8,21,12
Simiyu,Maswa,Bugarama,ITULE,S.2801,Government,0,0,82,27,82,23,0,0,82,20,82,1,0,0,82,37,82,20,82,25,82,1,82,16
Simiyu,Maswa,Busangi,ISANGA,S.1698,Government,0,0,68,1,68,1,0,0,18,1,68,1,0,0,68,1,68,1,68,1,68,1,7,1
Simiyu,Maswa,Busilili,MAJEBELE,S.2224,Government,0,0,85,45,85,25,0,0,60,10,85,1,0,0,85,4,85,1,85,19,85,1,16,59
Simiyu,Maswa,Ipililo,BUSHASHI,S.2745,Government,0,0,57,5,57,3,0,0,31,1,57,0,0,0,57,6,57,4,57,2,57,0,15,0
Simiyu,Maswa,Ipililo,IPILILO,S.1703,Government,0,0,97,43,97,15,0,0,97,5,97,14,0,0,97,42,97,41,97,36,97,16,97,8
Simiyu,Maswa,Isanga,NG�HUMBU,S.2743,Government,0,0,68,20,68,21,0,0,25,2,68,1,0,0,68,1,68,1,68,1,68,1,25,34
Simiyu,Maswa,Jija,JIJA,S.2799,Government,0,0,139,54,139,4,0,0,139,7,139,1,0,0,139,21,139,20,139,34,139,34,139,6
Simiyu,Maswa,Kadoto,KADOTO,S.1700,Government,0,0,91,6,91,1,0,0,44,2,91,1,0,0,91,8,91,4,91,4,91,1,35,1
Simiyu,Maswa,Kulimi,KULIMI,S.2227,Government,0,0,69,55,69,69,0,0,69,86,69,0,0,0,69,22,69,0,69,19,69,0,69,55
Simiyu,Maswa,Lalago,LALAGO,S.319,Non-Government,0,0,28,0,28,0,0,0,28,0,28,0,0,0,28,0,28,0,28,0,28,0,28,0
Simiyu,Maswa,Lalago,MWAGALA,S.1701,Government,0,0,120,22,120,18,0,0,40,11,120,2,0,0,120,12,120,4,120,22,120,15,28,12
Simiyu,Maswa,Malampaka,MALAMPAKA,S.584,Government,0,0,158,1,158,30,0,0,37,11,158,0,0,0,158,19,158,14,158,21,158,0,32,2
Simiyu,Maswa,Masela,MASELA,S.2222,Government,0,0,57,78,57,14,0,0,57,26,57,0,0,0,57,5,57,1,57,13,57,11,57,35
Simiyu,Maswa,Masela,MWASAYI,S.983,Government,0,0,68,17,68,10,0,0,40,12,68,2,0,0,68,22,68,2,68,3,68,6,32,24
Simiyu,Maswa,Mataba,MATABA,S.2742,Government,0,0,75,28,75,11,0,0,33,10,75,1,0,0,75,1,75,1,75,1,75,1,33,1
Simiyu,Maswa,Mbaragane,MASUMBA,S.2798,Government,0,0,97,10,97,2,0,0,32,3,97,1,0,0,97,10,97,3,97,2,97,1,34,1
Simiyu,Maswa,Mpindo,MPINDO,S.5503,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simiyu,Maswa,Mwabayanda,MWABAYANDA,S.2746,Government,0,0,32,0,32,0,0,0,32,0,32,0,0,0,32,0,32,0,32,0,32,0,24,0
Simiyu,Maswa,Mwamanenge,MWAMANENGE,S.2802,Government,0,0,68,10,68,11,0,0,68,7,68,8,0,0,68,12,68,10,68,10,68,10,68,1
Simiyu,Maswa,Mwamashimba,BUCHAMBI,S.3132,Government,0,0,96,114,96,22,0,0,96,21,96,1,0,0,96,13,96,45,96,7,96,2,96,45
Simiyu,Maswa,Mwang'honoli,MWANG'HONOLI,S.5534,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simiyu,Maswa,Nguliguli,NGULIGULI,S.1306,Government,0,0,113,42,113,13,0,0,113,15,113,44,0,0,113,190,113,0,113,33,113,9,113,9
Simiyu,Maswa,Ng'wigwa,NG�WIGWA,S.2748,Government,0,0,76,83,76,28,0,0,18,94,76,1,0,0,76,53,76,53,76,69,76,34,6,67
Simiyu,Maswa,Nyabubinza,NYABUBINZA,S.1699,Government,0,0,85,23,85,10,0,0,17,17,85,4,0,0,85,43,85,33,85,25,85,6,15,2
Simiyu,Maswa,Nyabubinza,SALAGE,S.2796,Government,0,0,99,7,99,5,0,0,26,12,99,5,0,0,99,3,99,3,99,16,99,4,26,3
Simiyu,Maswa,Sangamwalugesha,MWANDETE,S.1702,Government,0,0,60,18,60,6,0,0,0,5,60,9,0,0,60,43,60,9,60,3,60,9,0,2
Simiyu,Maswa,Sangamwalugesha,SANGAMWALUGESHA,S.2747,Government,0,0,55,26,55,28,0,0,42,8,55,1,0,0,55,21,55,2,55,1,55,3,16,42
Simiyu,Maswa,Senani,SENANI,S.2800,Government,0,0,64,1,64,3,0,0,64,2,64,1,0,0,64,30,64,18,64,14,64,1,64,1
Simiyu,Maswa,Senani,ZEBEYA,S.2228,Government,0,0,74,60,74,20,0,0,74,20,74,3,0,0,74,45,74,17,74,15,74,29,74,45
Simiyu,Maswa,Seng'wa,SENG�WA,S.2803,Government,0,0,62,0,62,16,0,0,35,0,62,1,0,0,62,0,62,19,62,19,62,0,20,1
Simiyu,Maswa,Shanwa,DEKAPOLI,S.4779,Non-Government,0,0,22,15,22,15,0,0,22,20,22,18,0,0,22,50,22,20,22,15,22,10,22,10
Simiyu,Maswa,Shanwa,NYALIKUNGU,S.1180,Government,0,0,219,44,219,22,0,0,219,26,219,3,0,0,219,42,219,19,219,18,219,10,219,23
Simiyu,Maswa,Shanwa,ST. ALOYSIUS GONZAGA SEMINARY SHANWA,S.4781,Non-Government,0,0,98,100,98,100,0,0,98,100,98,100,0,0,98,100,98,100,98,120,98,100,98,110
Simiyu,Maswa,Shishiyu,SHISHIYU,S.2226,Government,0,0,145,56,145,6,0,0,50,1,145,0,0,0,145,48,145,0,145,0,145,0,15,2
Simiyu,Maswa,Sola,BINZA,S.481,Government,0,0,200,0,200,0,10,0,159,0,200,0,15,0,200,0,200,0,200,0,200,0,159,0
Simiyu,Maswa,Sukuma,MASWA,S.248,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simiyu,Maswa,Sukuma,SUKUMA,S.2221,Government,0,0,109,17,109,12,0,0,51,3,109,1,0,0,109,25,109,15,109,1,109,2,51,0
Simiyu,Maswa,Zanzui,ZANZUI,S.5532,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simiyu,Meatu,Bukundi,BUKUNDI,S.2643,Government,0,0,34,23,34,5,0,0,15,3,34,0,0,0,34,3,34,4,34,0,34,2,7,9
Simiyu,Meatu,Imalaseko,IMALASEKO,S.2632,Government,0,0,38,58,38,58,22,1,16,39,38,13,22,1,38,20,38,24,38,22,38,13,16,41
Simiyu,Meatu,Itinje,ITINJE,S.2642,Government,0,0,74,15,74,8,0,0,37,11,74,0,0,0,74,14,74,18,74,12,74,0,17,25
Simiyu,Meatu,Kimali,PAJI,S.2343,Government,0,0,27,12,27,27,0,0,11,18,27,4,0,0,27,8,27,2,27,3,27,2,8,18
Simiyu,Meatu,Kisesa,KISESA,S.2633,Government,0,0,58,59,58,21,0,0,58,13,58,1,0,0,58,1,58,18,58,1,58,1,58,14
Simiyu,Meatu,Kisesa,MWAUKOLI,S.3675,Government,0,0,54,44,54,10,0,0,54,5,54,4,0,0,54,15,54,13,54,8,54,2,54,40
Simiyu,Meatu,Lubiga,LUBIGA,S.2345,Government,0,0,83,43,83,49,0,0,83,12,83,1,0,0,83,25,83,36,83,27,83,1,83,21
Simiyu,Meatu,Mwabuma,MWABUMA,S.2342,Government,0,0,95,45,95,15,0,0,95,28,95,3,0,0,95,35,95,20,95,25,95,8,30,50
Simiyu,Meatu,Mwabusalu,MWABUSALU,S.2644,Government,0,0,63,76,63,97,0,0,35,46,63,12,0,0,63,43,63,44,63,32,63,18,22,41
Simiyu,Meatu,Mwabuzo,NYALANJA,S.1193,Government,0,0,41,9,41,5,0,0,8,2,41,1,0,0,41,23,41,16,41,10,41,7,8,12
Simiyu,Meatu,Mwakisandu,MWAKISANDU,S.5421,Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simiyu,Meatu,Mwamalole,MWAMALOLE,S.2341,Government,0,0,42,37,42,23,0,0,17,27,42,5,0,0,42,36,42,16,42,14,42,8,17,35
Simiyu,Meatu,Mwamanongu,MWAMANONGU,S.2267,Government,0,0,28,15,28,10,0,0,20,10,28,1,0,0,28,16,28,10,28,15,28,12,7,20
Simiyu,Meatu,Mwamishali,MWAMISHALI,S.2640,Government,0,0,61,54,61,48,0,0,28,34,61,11,0,0,61,42,61,48,61,41,61,10,11,40
Simiyu,Meatu,Mwandoya,MWAKALUBA,S.3674,Government,0,0,57,70,57,90,0,0,29,58,57,15,0,0,57,33,57,39,57,33,57,15,29,26
Simiyu,Meatu,Mwandoya,MWANDOYA,S.800,Government,0,0,157,72,157,34,0,0,54,5,157,5,0,0,157,107,157,113,157,114,157,100,54,39
Simiyu,Meatu,Mwangudo,MAKAO,S.5236,Government,0,0,32,1,32,1,0,2,6,1,32,1,0,1,32,2,32,1,32,0,32,2,6,1
Simiyu,Meatu,Mwanhuzi,KIMALI,S.984,Government,0,0,204,152,204,148,21,5,33,138,204,55,58,3,204,46,204,74,204,54,204,84,35,153
Simiyu,Meatu,Mwanhuzi,LITTLE SISTERS,S.5328,Non-Government,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simiyu,Meatu,Mwanjolo,MWANJOLO,S.2639,Government,0,0,39,58,39,90,0,0,15,45,39,5,0,0,39,22,39,6,39,6,39,6,13,51
Simiyu,Meatu,Mwanyahina,MEATU,S.419,Government,0,0,180,53,180,120,180,2,38,126,180,8,3,2,180,2,180,15,180,5,180,11,40,125
Simiyu,Meatu,Mwasengela,LINGEKA,S.2344,Government,0,0,82,69,82,66,0,0,82,65,82,5,0,0,82,80,82,10,82,11,82,68,82,60
Simiyu,Meatu,Ng'hoboko,NG`HOBOKO,S.1726,Government,0,0,67,3,67,2,0,0,42,6,67,15,0,0,67,41,67,41,67,43,67,9,27,5
Simiyu,Meatu,Nkoma,LYUSA,S.2641,Government,0,0,40,16,40,10,0,0,40,8,40,1,0,0,40,5,40,8,40,10,40,1,40,10
Simiyu,Meatu,Tindabuligi,SAKASAKA,S.2266,Government,0,0,106,102,106,97,0,0,106,83,106,15,0,0,106,140,106,15,106,12,106,11,106,157
Singida,Ikungi,Dung'unyi,DADU,S.4004,Government,0,0,54,0,54,0,0,0,54,0,54,0,0,0,54,7,54,0,54,0,54,0,54,0
Singida,Ikungi,Dung'unyi,DUNG'UNYI SEMINARY,S.105,Non-Government,0,0,37,10,37,10,0,0,37,10,37,10,0,0,37,10,37,10,37,10,37,10,37,10
Singida,Ikungi,Dung'unyi,MUNKINYA,S.2045,Government,0,0,122,83,122,162,0,0,38,80,122,3,0,0,122,30,122,30,122,8,122,17,38,80
Singida,Ikungi,Ighombwe,IGHOMBWE,S.3912,Government,0,0,29,20,29,10,0,0,11,15,29,15,0,0,29,7,29,7,29,8,29,2,9,25
Singida,Ikungi,Iglansoni,IGLANSONI,S.3920,Government,0,0,39,0,39,0,9,1,14,0,39,1,9,1,39,18,39,8,39,10,39,5,13,6
Singida,Ikungi,Ihanja,MASINDA,S.2040,Government,0,0,110,71,110,48,0,0,45,50,110,4,0,0,110,4,110,28,110,5,110,24,45,73
Singida,Ikungi,Ikungi,IKUNGI,S.747,Government,0,0,175,129,175,99,42,8,41,22,175,27,42,7,175,55,175,33,175,60,175,80,41,24
Singida,Ikungi,Irisya,IRISYA,S.2053,Government,0,0,66,102,66,73,31,1,17,92,66,20,31,1,66,34,66,37,66,39,66,20,18,90
Singida,Ikungi,Isseke,IHANJA TECHNICAL,S.143,Non-Government,0,0,16,6,16,4,0,0,6,3,16,2,0,0,16,20,16,2,16,2,16,15,16,2
Singida,Ikungi,Isseke,ISEKE,S.4003,Government,0,0,112,75,112,40,0,0,37,44,112,5,0,0,112,48,112,28,112,28,112,8,15,48
Singida,Ikungi,Issuna,ISSUNA,S.2042,Government,0,0,154,104,154,61,0,0,40,96,154,15,0,0,154,35,154,35,154,47,154,16,26,95
Singida,Ikungi,Kikio,MKUNGUAKIHENDO,S.4001,Government,0,0,28,70,28,10,0,0,28,38,28,1,0,0,28,15,28,12,28,15,28,15,28,45
Singida,Ikungi,Kituntu,MIANDI,S.3737,Government,0,0,101,43,101,40,0,0,16,18,101,36,0,0,101,90,101,40,101,43,101,89,16,18
Singida,Ikungi,Kituntu,SINAI PUMA JUNIOR SEMINARI,S.762,Non-Government,0,0,63,120,63,120,0,0,63,108,63,80,0,0,63,70,63,70,63,60,63,42,63,100
Singida,Ikungi,Kituntu,UTAHO,S.3917,Government,0,0,42,80,42,20,0,0,20,15,42,2,0,0,42,25,42,25,42,25,42,8,20,30
Singida,Ikungi,Lighwa,LIGHWA,S.3915,Government,0,0,67,40,67,45,0,0,16,60,67,2,0,0,67,22,67,23,67,22,67,10,16,70
Singida,Ikungi,Makiungu,MAKIUNGU,S.2567,Government,0,0,85,4,85,5,0,0,85,1,85,2,0,0,85,29,85,29,85,25,85,1,85,12
Singida,Ikungi,Mang’onyi,MANG'ONYI SHANTA,S.2044,Government,0,0,71,55,71,30,0,0,37,50,71,5,0,0,71,13,71,5,71,80,71,80,37,70
Singida,Ikungi,Mang’onyi,MWAU,S.3923,Government,0,0,85,15,85,10,0,0,85,20,85,5,0,0,85,10,85,6,85,5,85,4,85,10
Singida,Ikungi,Mgungira,WEMBERE,S.2051,Government,0,0,73,13,73,0,0,0,47,2,73,1,0,0,73,46,73,14,73,14,73,3,28,20
Singida,Ikungi,Minyughe,MINYUGHE,S.2047,Government,0,0,124,70,124,15,0,0,14,60,124,1,0,0,124,20,124,30,124,10,124,3,7,80
Singida,Ikungi,Misughaa,DR.ALI MOHAMED SHEIN,S.2039,Government,0,0,94,105,94,101,0,0,40,91,94,21,0,0,94,37,94,29,94,40,94,10,40,91
